Data Source;Indicadores del desarrollo mundial;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64
Norway;NOR;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nepal;NPL;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.833333333;3.833333333;3.833333333;3.7;3.333333333;3.5;3.166666667;3;3;3.16667;3.16667;3.16667;3.166666667;3.333333333;3.333333;3.333333333;3.166667;
Nauru;NRU;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
New Zealand;NZL;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OECD members;OED;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oman;OMN;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Other small states;OSS;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.296296296;3.116666667;3.183333333;3.16;3.266666667;3.266666667;3.283333333;3.183333333;3.133333333;3.066665667;3;2.999999667;3.05;3;3.033333367;3;2.9333333;
Pakistan;PAK;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.166666667;4;3.833333333;3;3.166666667;2.833333333;2.833333333;2.833333333;2.833333333;3.16667;3.33333;3.5;3.166666667;3;3.166667;3.166666667;3.166667;
Panama;PAN;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Peru;PER;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Philippines;PHL;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Palau;PLW;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Papua New Guinea;PNG;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;3.833333333;4.166666667;4;4;4;4;4;3.833333333;3.5;3;3;2.833333333;3;3;2.666666667;2.666667;
Poland;POL;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
prior to the demographic dividend;PRE;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.272222222;3.267708333;3.333333333;3.3625;3.368686869;3.368686869;3.414141414;3.401960784;3.387254902;3.378787576;3.282828182;3.181818182;3.107843137;3.131313131;3.107843137;3.12254902;3.141414152;
Puerto Rico;PRI;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Korea, democratic popular republic of;PRK;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Portugal;PRT;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paraguay;PRY;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Western Ribera and Gaza;PSE;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Small states of the Pacific Islands;PSS;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.3;3.273333333;3.3;3.4;3.566666667;3.433333333;3.261904762;3.0625;3.0625;3.104165833;3.104167083;3.1041675;3.125;3.104166667;3.125000125;3.12962963;3.129629778;
After the demographic dividend;PST;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.833333333;4;4;3.8;3.833333333;3.833333333;3.833333333;3.833333333;3.833333333;;;;;;;;;
French Polynesia;PYF;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;QAT;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Romania;ROU;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Russian Federation;RUS;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rwanda;RWA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;3.833333333;3.833333333;3.8;3.833333333;3.833333333;3.833333333;3.833333333;3.833333333;4;4;4;4;4;4;4;4;
South Asia;SAS;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.880952381;3.7125;3.666666667;3.5375;3.5;3.416666667;3.270833333;3.166666667;3.166666667;3.214285714;3.190474286;3.305555;3.333333333;3.305555556;3.309523857;3.305555556;3.3333334;
Saudi Arabia;SAU;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;SDN;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.833333333;2.7;2.666666667;2.7;2.666666667;2.666666667;2.333333333;2.166666667;2.166666667;2.33333;2.333333333;2.5;2.166666667;1.833333333;1.833333333;1.833333333;2.166667;
Senegal;SEN;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.166666667;4;4.166666667;3.8;4;4;4;4.166666667;4.166666667;4.166666667;4.16667;4.166666667;4.166666667;4;3.833333333;3.833333333;3.833333;
Singapore;SGP;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solomon Islands;SLB;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.166666667;3.2;3;2.8;3;3;3.333333333;3.333333333;3.333333333;3.33333;3.33333;3.33333;3.166666667;3.166666667;3.166667;3.166666667;3.166667;
Sierra Leone;SLE;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.666666667;3.7;3.666666667;3.7;3.666666667;3.666666667;3.666666667;3.5;3.5;3.5;3.5;3.5;3.5;3.166666667;3.166666667;3.166666667;3.166667;
The Savior;SLV;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
San Marino;SMR;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Somalia;SOM;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.833333333;;2;2;2;
Serbia;SRB;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.833333333;3.666666667;;;;;;;;;;;;;;;;
Africa south of Sahara (excluded high income);SSA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.283783784;3.294594595;3.355855856;3.364864865;3.385964912;3.381578947;3.403508772;3.38034188;3.354700855;3.337718947;3.276315702;3.188596491;3.136752137;3.149122807;3.136752137;3.14957265;3.162393154;
South Sudan;SSD;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.833333333;1.833333333;1.83333;1.5;1;1;1;1;1.166666667;1.5;
Africa south of Sahara;SSF;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.283783784;3.294594595;3.355855856;3.364864865;3.385964912;3.381578947;3.403508772;3.38034188;3.354700855;3.337718947;3.276315702;3.188596491;3.136752137;3.149122807;3.136752137;3.14957265;3.162393154;
Small states;SST;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.394736842;3.303333333;3.325;3.325;3.408333333;3.391666667;3.348484848;3.210144928;3.15942029;3.130434058;3.108695942;3.101449855;3.130434783;3.101449275;3.188405855;3.180555556;3.15972225;
Saint Tomé and Prince;STP;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.833333333;2.833333333;2.833333333;2.8;2.833333333;2.833333333;2.833333333;2.833333333;2.833333333;2.83333;2.83333;3;3;2.833333333;2.833333333;2.833333333;2.833333;
Suriname;SUR;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slovak Republic;SVK;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slovenia;SVN;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sweden;SWE;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eswatini;SWZ;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sint Maarten (Dutch Part);SXM;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seychelles;SYC;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Syrian Arab Republic;SYR;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turks and Caicos Islands;TCA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chad;TCD;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.333333333;3;2.666666667;2.7;2.5;2.5;2.5;2.666666667;2.833333333;3;3.16667;3;2.666666667;2.833333333;3;3;3;
Oriental and Pacific Asia (Birf and AIF);TEA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.590909091;3.558333333;3.515151515;3.536363636;3.651515152;3.621212121;3.512820513;3.380952381;3.344444444;3.311110444;3.266667556;3.178572143;3.178571429;3.202380952;3.190476357;3.166666667;3.0833335;
Europe and Central Asia (Birf and AIF);TEC;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.066666667;4.17;4.291666667;4.275;4.074074074;4.037037037;4.041666667;4.041666667;4.0625;3.766666;3.766666;3.7;3.666666667;3.7;3.7666668;3.708333333;3.83333325;
Togo;TGO;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2.166666667;2.7;2.833333333;3;3.166666667;3;3;3;2.833333333;2.833333333;3.166666667;3.333333333;3.333333333;3.666666667;3.833333;
Thailand;THA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tayikistan;TJK;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.166666667;4.2;3.666666667;3.5;3.5;3.666666667;3.833333333;3.833333333;3.833333333;3.33333;3.33333;3;3;3.166666667;3.333333;3.333333333;3.333333;
Turkmenistan;TKM;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Latin America and the Caribbean (Birf and AIF);TLA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.740740741;3.8;3.722222222;3.688888889;3.648148148;3.703703704;3.685185185;3.611111111;3.462962963;3.444445556;3.500001111;3.458335;3.479166667;3.395833333;3.583333375;3.604166667;3.604166625;
Timor-lete;TLS;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3.333333333;3.5;3.833333333;3.833333333;3.833333333;3.83333;3.66667;3.5;3.166666667;3;3;3;3;
Middle East and North Africa (Birf and AIF);TMN;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;3.25;3.166666667;3.25;3.083333333;3.083333333;3;3.166666667;3.166666667;3.083335;2.916665;2.666665;2.5;2.5;2.5;2.333333333;2.0833335;
Tonga;TON;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.833333333;2.666666667;2.833333333;3;3;2.833333333;3.166666667;3.166666667;3.333333333;3.5;3.5;3.5;3.5;3.333333333;3.333333;3.333333333;3.333333;
South Asia (Birf and AIF);TSA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.880952381;3.7125;3.666666667;3.5375;3.5;3.416666667;3.270833333;3.166666667;3.166666667;3.214285714;3.190474286;3.305555;3.333333333;3.305555556;3.309523857;3.305555556;3.3333334;
Africa south of Sahara (Birf and AIF);TSS;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.283783784;3.294594595;3.355855856;3.364864865;3.385964912;3.381578947;3.403508772;3.38034188;3.354700855;3.337718947;3.276315702;3.188596491;3.136752137;3.149122807;3.136752137;3.14957265;3.162393154;
Trinidad and Tobago;TTO;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;TUN;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Türkiye;TUR;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;TUV;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.5;2.5;2.5;2.5;2.5;2.666666667;2.666666667;2.666667;2.666666667;2.666667;
Tanzania;TZA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;4.5;4.333333333;4.3;4.333333333;4.166666667;4.166666667;4.166666667;4;4;4;4;4;4;4;4;4;
Uganda;UGA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.5;4.5;4.5;4.5;4.5;4.333333333;4.166666667;4.166666667;4.166666667;4.16667;4.16667;4;4.166666667;4.166666667;4.333333333;4;3.833333;
Ukraine;UKR;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
High medium entry;UMC;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.857142857;3.871428571;3.888888889;3.825;3.705128205;3.666666667;3.551282051;3.44047619;3.428571429;3.166666364;3.181818485;3.166667273;3.196969697;3.196969697;3.363636364;3.272727273;3.303030273;
Uruguay;URY;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA;USA;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uzbekistan;UZB;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.5;3.5;3.666666667;4;4;4;4;4;4;4;4;4.16667;4.166666667;4.166666667;4.166667;4.166666667;4.166667;
St. Vincent and the Grenadines;VCT;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3.7;3.666666667;3.7;3.666666667;3.666666667;3.666666667;3.5;3.5;3.33333;3.33333;3.16667;3.166666667;3.333333333;3.666667;3.666666667;3.666667;
Venezuela;VEN;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
British Virgin Islands;VGB;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Virgin Islands (USA);VIR;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Viet Nam;VNM;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.333333333;4.666666667;4.333333333;4.3;4.333333333;4.166666667;4;4.166666667;4.166666667;4;3.66667;;;;;;;
Vanuatu;VUT;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.333333333;3.5;3.666666667;3.8;4;4;4;3.833333333;3.833333333;3.83333;3.66667;3.66667;3.666666667;3.666666667;3.833333;3.833333333;3.833333;
World;WLD;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.546052632;3.547435897;3.551111111;3.541333333;3.538961039;3.525974026;3.495726496;3.445833333;3.411522634;3.355262982;3.315789474;3.246575571;3.216216216;3.219178082;3.235555604;3.223744292;3.215277806;
Samoa;WSM;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.833333333;3.833333333;3.833333333;4.2;4.333333333;4.333333333;4.5;4.333333333;4.166666667;4.166666667;4.166666667;4.16667;4.166666667;4.166666667;4.166667;4.166666667;4.166667;
Kosovo;XKX;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.333333333;3.333333333;3.5;3.5;3.833333333;3.66667;3.66667;3.5;3.5;3.5;3.666667;3.666666667;4;
Yemen, Rep.;YEM;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.833333333;3.666666667;3.5;3.5;3.166666667;3.166666667;2.833333333;3.166666667;3.166666667;3.16667;2.83333;2.33333;2;2;1.833333;1.5;1.5;
South Africa;ZAF;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zambia;ZMB;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.333333333;3.666666667;3.666666667;3.7;3.5;3.5;3.666666667;3.666666667;3.5;3.5;3;3;2.833333333;2.666666667;2.666666667;2.5;2.5;
Zimbabwe;ZWE;Promedio grupal de gestión económica de la CPIA (1=bajo a 6=alto);IQ.CPA.ECON.XQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1.666666667;1.666666667;1.833333333;2;2;2.333333333;2.666666667;2.333333333;2.333333333;2.166666667;2.5;2.5;2.666667;
